competitor,source_id,name,address,suburb,region,venue_type,latitude,longitude,website,source_url,scraped_at,phone,email
Villbrygg,,Frisørstova,"Storevegen 26, 6884 Øvre Årdal, Norway",Årdal,Norway,Shops,61.3107952,7.8033684,https://www.facebook.com/p/Fris%C3%B8rstova-100063537521364/?locale=nb_NO,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Vinterbro,"Sjøskogenveien 7, 1407 Vinterbro, Norway",Ås,Norway,Shops,59.7397337,10.7712965,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Ås,"Rådhusplassen 23, 1430 Ås, Norway",Ås,Norway,Shops,59.6646738,10.7906823,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Flisa,"Kaffegata 9, 2270 Flisa, Norway",Åsnes,Norway,Shops,60.6126481,12.01028,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Brekstad,"Yrjars gate 33, 7130 Brekstad, Norway",Ørland,Norway,Shops,63.69232,9.661051,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Ørsta,"Amfi Ørsta, Vikeøyrane 4, 6150 Ørsta, Norway",Ørsta,Norway,Shops,62.1976493,6.1253398,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Lena,"Rådhusgata 27, 2850 Lena, Norway",Østre Toten,Norway,Shops,60.677514,10.818415,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Hokksund,"Tangengata 2-4, 3300 Hokksund, Norway",Øvre Eiker,Norway,Shops,59.769525,9.910725,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Øyer,"Kongsvegen 10, 2636 Øyer, Norway",Øyer,Norway,Shops,61.243744,10.438671,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Sotra,"Sartor Senter, 5353 Straume, Norway",Øygarden,Norway,Shops,60.3601295,5.1245707,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Beitostølen,"Bygdinvegen 3764, 2953 Beitostølen, Norway",Øystre Slidre,Norway,Shops,61.2466847,8.9103347,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
